date,week,ao_id,q_user_id,user_id,ao,points,type,user_name,Team,FNGflag,backblast,units
2026-01-10,1,C017KB6LEP7,U0171K8109F,U05ULCL3806,downrange,3,1stf,Mr. Kotter,Donner,0.0,Two Wolves with Spirit Fingers on Q,0.0
2026-01-05,1,C017KB6LEP7,U0171K8109F,U06K8PKQGA1,downrange,3,1stf,Duck Hunt,Cupid,0.0,Battle rocket VQ at dark water,0.0
2026-01-06,1,C017KB6LEP7,U0171K8109F,U06K8PKQGA1,downrange,3,1stf,Duck Hunt,Cupid,0.0,The Patriot (f3 Southsid3),0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U016ZUU67BN,downrange,3,1stf,5-Putt,Vixen,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U0171KQRB6D,downrange,3,1stf,vern,Vixen,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U017E4NMFQV,downrange,3,1stf,Hanger,Donner,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U020A3PMS14,downrange,3,1stf,Ringo,Rudolph,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U03765UPB8C,downrange,3,1stf,Chum Bucket,Donner,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U03DP9WRXJN,downrange,3,1stf,Backstreet,Rudolph,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U03EPDEKY4U,downrange,3,1stf,Schlitz,Blitzen,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U041R4GK79V,downrange,3,1stf,fuzzy navel,Donner,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U05QD3D6ZK7,downrange,3,1stf,Caboose,Cupid,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U06A1RN2DQF,downrange,3,1stf,Hank Hill,Prancer,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U06GZE2D66R,downrange,3,1stf,Sparky,Dancer,0.0,Chaminwood convergence,0.0
2026-02-07,5,C017KB6LEP7,U017E4NMFQV,U077RQMTNG3,downrange,3,1stf,Celine Dion,Rudolph,0.0,Chaminwood convergence,0.0
2026-01-10,1,C017KB6LEP7,U0194BS66MQ,U0194BS66MQ,downrange,3,1stf,Binford,NONE,0.0,Ruck Club at The Wood,0.0
2026-01-17,2,C017KB6LEP7,U0194BS66MQ,U0194BS66MQ,downrange,3,1stf,Binford,NONE,0.0,Rick Club at The Wood,0.0
2026-01-10,1,C017KB6LEP7,U0194BS66MQ,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Ruck Club at The Wood,0.0
2026-01-17,2,C017KB6LEP7,U0194BS66MQ,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Rick Club at The Wood,0.0
2026-01-19,3,C017KB6LEP7,U02BUJWCMBQ,U02BUJWCMBQ,downrange,3,1stf,Picasso,Cupid,0.0,Picasso Q at The Wood,0.0
2026-01-19,3,C017KB6LEP7,U02BUJWCMBQ,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Picasso Q at The Wood,0.0
2026-01-13,2,C017KB6LEP7,U02KN9HUSE6,U018098KAAC,downrange,3,1stf,Sparkler,Cupid,0.0,Run club at the ?,0.0
2026-01-13,2,C017KB6LEP7,U02KN9HUSE6,U02KN9HUSE6,downrange,3,1stf,Soft Hands,Cupid,0.0,Run club at the ?,0.0
2026-01-03,0,C017KB6LEP7,U03ESCYKTGR,U03ESCYKTGR,downrange,3,1stf,Squidward,NONE,0.0,Ruck club the wood,0.0
2026-01-03,0,C017KB6LEP7,U03ESCYKTGR,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,Ruck club the wood,0.0
2026-01-03,0,C017KB6LEP7,U03H797905V,U03H797905V,downrange,3,1stf,Millville,NONE,0.0,Black Diamond Lift Club The Wood,0.0
2026-01-14,2,C017KB6LEP7,U03H797905V,U03H797905V,downrange,3,1stf,Millville,NONE,0.0,Millville Pearls on a string at The Wood,0.0
2026-01-03,0,C017KB6LEP7,U03H797905V,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,Black Diamond Lift Club The Wood,0.0
2026-01-14,2,C017KB6LEP7,U03H797905V,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Millville Pearls on a string at The Wood,0.0
2026-01-16,2,C017KB6LEP7,U03TX17L7AQ,U02KN9HUSE6,downrange,3,1stf,Soft Hands,Cupid,0.0,3R beatdown,0.0
2026-01-16,2,C017KB6LEP7,U03TX17L7AQ,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,3R beatdown,0.0
2026-01-31,4,C017KB6LEP7,U03TX17L7AQ,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,Black Diamond Lift Club The Wood,0.0
2026-01-16,2,C017KB6LEP7,U03TX17L7AQ,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,3R beatdown,0.0
2026-01-16,2,C017KB6LEP7,U03TX17L7AQ,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,3R beatdown,0.0
2026-01-07,1,C017KB6LEP7,U040YRLSFNW,U02KN9HUSE6,downrange,3,1stf,Soft Hands,Cupid,0.0,Rooney’s hill pain,0.0
2026-01-07,1,C017KB6LEP7,U040YRLSFNW,U03SUM8JU2Z,downrange,3,1stf,Spike Horn,Cupid,0.0,Rooney’s hill pain,0.0
2026-01-07,1,C017KB6LEP7,U040YRLSFNW,U040YRLSFNW,downrange,3,1stf,Rooney,Dasher,0.0,Rooney’s hill pain,0.0
2026-01-21,3,C017KB6LEP7,U040YRLSFNW,U040YRLSFNW,downrange,3,1stf,Rooney,Dasher,0.0,Rooney’s 7’s at The Wood,0.0
2026-01-07,1,C017KB6LEP7,U040YRLSFNW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Rooney’s hill pain,0.0
2026-01-21,3,C017KB6LEP7,U040YRLSFNW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Rooney’s 7’s at The Wood,0.0
2026-02-02,5,C017KB6LEP7,U041ATZKYR3,U018098KAAC,downrange,3,1stf,Sparkler,Cupid,0.0,F3 Naperville Black Diamond at the Outpost,0.0
2026-02-03,5,C017KB6LEP7,U041ATZKYR3,U03DP9WRXJN,downrange,3,1stf,Backstreet,Rudolph,0.0,F3 Nashville III Pillars- Dawson's Creek themed BC,0.0
2026-01-13,2,C017KB6LEP7,U041ATZKYR3,U040R8S1N6P,downrange,3,1stf,Dilbert,Prancer,0.0,Late start outpost,0.0
2026-01-03,0,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,Downrange,0.0
2026-01-10,1,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,Black Diamond Lift Club at The Wood,0.0
2026-01-13,2,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,Late start outpost,0.0
2026-01-24,3,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,Tinman VQ,0.0
2026-02-02,5,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,F3 Naperville Black Diamond at the Outpost,0.0
2026-02-03,5,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,F3 Nashville III Pillars- Dawson's Creek themed BC,0.0
2026-02-10,6,C017KB6LEP7,U041ATZKYR3,U041ATZKYR3,downrange,3,1stf,F3Plainfield_IL,NONE,0.0,Run Club with Sir Lemon,0.0
2026-01-03,0,C017KB6LEP7,U041ATZKYR3,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Downrange,0.0
2026-01-10,1,C017KB6LEP7,U041ATZKYR3,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Black Diamond Lift Club at The Wood,0.0
2026-01-24,3,C017KB6LEP7,U041ATZKYR3,U05ULCL3806,downrange,3,1stf,Mr. Kotter,Donner,0.0,Tinman VQ,0.0
2026-02-10,6,C017KB6LEP7,U041ATZKYR3,U071GSVM24B,downrange,3,1stf,Spit Valve,Prancer,0.0,Run Club with Sir Lemon,0.0
2026-01-10,1,C017KB6LEP7,U041ATZKYR3,U077RQMTNG3,downrange,3,1stf,Celine Dion,Rudolph,0.0,Black Diamond Lift Club at The Wood,0.0
2026-02-03,5,C017KB6LEP7,U041T9ACB3L,U03BW1H4DAB,downrange,3,1stf,Swanson (Southsid3),Unknown Team,<NA>,The Day The Music Died with UPS,0.0
2026-01-30,4,C017KB6LEP7,U041T9ACB3L,U041T9ACB3L,downrange,3,1stf,UPS,Dasher,0.0,Tackleberry to the Rescue,0.0
2026-01-31,4,C017KB6LEP7,U041T9ACB3L,U041T9ACB3L,downrange,3,1stf,UPS,Dasher,0.0,Tackleberry's 3 year celebration,0.0
2026-02-03,5,C017KB6LEP7,U041T9ACB3L,U041T9ACB3L,downrange,3,1stf,UPS,Dasher,0.0,The Day The Music Died with UPS,0.0
2026-02-03,5,C017KB6LEP7,U041T9ACB3L,U09BBJ81140,downrange,3,1stf,Slapshot,Rudolph,0.0,The Day The Music Died with UPS,0.0
2026-01-27,4,C017KB6LEP7,U04C9LC424U,U04C9LC424U,downrange,3,1stf,Norm,Dasher,0.0,Norm Jog PT,3.12
2026-01-27,4,C017KB6LEP7,U04C9LC424U,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,Norm Jog PT,3.12
2026-01-27,4,C017KB6LEP7,U04C9LC424U,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,Norm Jog PT,3.12
2026-01-05,1,C017KB6LEP7,U04M8MS2WHJ,U04M8MS2WHJ,downrange,3,1stf,FINCH,NONE,0.0,You call it’s with Finch,0.0
2026-01-12,2,C017KB6LEP7,U04M8MS2WHJ,U04M8MS2WHJ,downrange,3,1stf,FINCH,NONE,0.0,Finch 4 corners,0.0
2026-01-30,4,C017KB6LEP7,U04M8MS2WHJ,U04M8MS2WHJ,downrange,3,1stf,FINCH,NONE,0.0,Finch Manny Three Rivers am,0.0
2026-02-09,6,C017KB6LEP7,U04M8MS2WHJ,U04M8MS2WHJ,downrange,3,1stf,FINCH,NONE,0.0,3 Rivers PM Winter Warrior,0.0
2026-01-05,1,C017KB6LEP7,U04M8MS2WHJ,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,You call it’s with Finch,0.0
2026-01-12,2,C017KB6LEP7,U04M8MS2WHJ,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,Finch 4 corners,0.0
2026-02-09,6,C017KB6LEP7,U04M8MS2WHJ,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,3 Rivers PM Winter Warrior,0.0
2026-01-12,2,C017KB6LEP7,U04M8MS2WHJ,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,Finch 4 corners,0.0
2026-01-30,4,C017KB6LEP7,U04M8MS2WHJ,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,Finch Manny Three Rivers am,0.0
2026-02-09,6,C017KB6LEP7,U04M8MS2WHJ,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,3 Rivers PM Winter Warrior,0.0
2026-02-09,6,C017KB6LEP7,U04M8MS2WHJ,U06A1RN2DQF,downrange,3,1stf,Hank Hill,Prancer,0.0,3 Rivers PM Winter Warrior,0.0
2026-02-09,6,C017KB6LEP7,U04M8MS2WHJ,U06GZE2D66R,downrange,3,1stf,Sparky,Dancer,0.0,3 Rivers PM Winter Warrior,0.0
2026-01-05,1,C017KB6LEP7,U04M8MS2WHJ,U071GSVM24B,downrange,3,1stf,Spit Valve,Prancer,0.0,You call it’s with Finch,0.0
2026-01-19,3,C017KB6LEP7,U04Q1H1MQKF,U04Q1H1MQKF,downrange,3,1stf,Farmers Only,NONE,0.0,Farmers Arctic camp,0.0
2026-01-19,3,C017KB6LEP7,U04Q1H1MQKF,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,Farmers Arctic camp,0.0
2026-01-31,4,C017KB6LEP7,U057QBF3TPW,U03EPDEKY4U,downrange,3,1stf,Schlitz,Blitzen,0.0,Ruckin thru the snow The Wood,0.0
2026-02-10,6,C017KB6LEP7,U057QBF3TPW,U03T43SBJNA,downrange,3,1stf,Homer Simpson,Rudolph,0.0,BC at Three Rivers - GrubX on Q,0.0
2026-01-08,1,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Bootcamp at The Campus. My Q,0.0
2026-01-26,4,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,BC at The Wood,0.0
2026-01-27,4,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,BC at Three Rivers - Ricola Q,0.0
2026-01-28,4,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,BC at The Wood. Binford on Q,0.0
2026-01-30,4,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Cold Ruck in Indy,0.0
2026-01-31,4,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Ruckin thru the snow The Wood,0.0
2026-02-02,5,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,"BC at The Wood, Huffy on Q",0.0
2026-02-03,5,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Pearls on a string at Three Rivers,0.0
2026-02-05,5,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Storm Chaser Death March at The Campus,0.0
2026-02-10,6,C017KB6LEP7,U057QBF3TPW,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,BC at Three Rivers - GrubX on Q,0.0
2026-02-10,6,C017KB6LEP7,U057QBF3TPW,U077RQMTNG3,downrange,3,1stf,Celine Dion,Rudolph,0.0,BC at Three Rivers - GrubX on Q,0.0
2026-01-02,0,C017KB6LEP7,U064F9H5MAR,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Downrange,0.0
2026-01-02,0,C017KB6LEP7,U064F9H5MAR,U064F9H5MAR,downrange,3,1stf,Dog House,Dasher,0.0,Downrange,0.0
2026-01-07,1,C017KB6LEP7,U06TFS9Q7UL,U018098KAAC,downrange,3,1stf,Sparkler,Cupid,0.0,Ricola's Black Diamond at 3R,0.0
2026-01-07,1,C017KB6LEP7,U06TFS9Q7UL,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,Ricola's Black Diamond at 3R,0.0
2026-02-07,5,C017KB6LEP7,U06TFS9Q7UL,U04RQB0TXFS,downrange,3,1stf,Hot Lava,Comet,0.0,Pre-Convergence,0.0
2026-01-07,1,C017KB6LEP7,U06TFS9Q7UL,U06K8PKQGA1,downrange,3,1stf,Duck Hunt,Cupid,0.0,Ricola's Black Diamond at 3R,0.0
2026-01-07,1,C017KB6LEP7,U06TFS9Q7UL,U06TFS9Q7UL,downrange,3,1stf,Ricola,Rudolph,0.0,Ricola's Black Diamond at 3R,0.0
2026-02-07,5,C017KB6LEP7,U06TFS9Q7UL,U06TFS9Q7UL,downrange,3,1stf,Ricola,Rudolph,0.0,Pre-Convergence,0.0
2026-02-07,5,C017KB6LEP7,U06TFS9Q7UL,U077RQMTNG3,downrange,3,1stf,Celine Dion,Rudolph,0.0,Pre-Convergence,0.0
2026-02-09,6,C017KB6LEP7,U070SG6LRAS,U070SG6LRAS,downrange,3,1stf,FLANDERS,Unknown Team,<NA>,Flanders - 1000 days sober and still strong,0.0
2026-02-09,6,C017KB6LEP7,U070SG6LRAS,U077RQMTNG3,downrange,3,1stf,Celine Dion,Rudolph,0.0,Flanders - 1000 days sober and still strong,0.0
2026-01-01,0,C017KB6LEP7,U071GSVM24B,U03KKAHVC8J,downrange,3,1stf,Shawshank,NONE,0.0,New Years Ruck- EEBC at the Wood,0.0
2026-01-01,0,C017KB6LEP7,U071GSVM24B,U071GSVM24B,downrange,3,1stf,Spit Valve,Prancer,0.0,New Years Ruck- EEBC at the Wood,0.0
2026-01-02,0,C017KB6LEP7,U071GSVM24B,U071GSVM24B,downrange,3,1stf,Spit Valve,Prancer,0.0,Black Panther Run Club,0.0
2026-01-06,1,C017KB6LEP7,U071GSVM24B,U071GSVM24B,downrange,3,1stf,Spit Valve,Prancer,0.0,Run Club at the Wood,0.0
2026-01-01,0,C017KB6LEP7,U07UCTA492S,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Downrange,0.0
2026-01-01,0,C017KB6LEP7,U07UCTA492S,U07UCTA492S,downrange,3,1stf,Mr Burns,Unknown Team,<NA>,Downrange,0.0
2026-01-02,0,C017KB6LEP7,U080FGLKUH5,U080FGLKUH5,downrange,3,1stf,Hodl,Dancer,0.0,First time downrange Ft Myers Fl run club,0.0
2026-01-19,3,C017KB6LEP7,U087CHQLZ7B,U087CHQLZ7B,downrange,3,1stf,Scratch and Dent,Dasher,0.0,Waikiki run,0.0
2026-01-20,3,C017KB6LEP7,U087CHQLZ7B,U087CHQLZ7B,downrange,3,1stf,Scratch and Dent,Dasher,0.0,EC 2 in Waikiki and HitFit,0.0
2026-01-07,1,C017KB6LEP7,U08EEQUUKSN,U041R4GK79V,downrange,3,1stf,fuzzy navel,Donner,0.0,Royal Canadian Air Force exercise program,0.0
2026-01-07,1,C017KB6LEP7,U08EEQUUKSN,U075J9NN91N,downrange,3,1stf,Pop-Tart,Dancer,0.0,Royal Canadian Air Force exercise program,0.0
2026-01-07,1,C017KB6LEP7,U08EEQUUKSN,U08EEQUUKSN,downrange,3,1stf,Elsa,NONE,0.0,Royal Canadian Air Force exercise program,0.0
2026-01-03,0,C017KB6LEP7,U08TAFQ4S0M,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Downrange,0.0
2026-01-03,0,C017KB6LEP7,U08TAFQ4S0M,U08TAFQ4S0M,downrange,3,1stf,ATF,NONE,0.0,Downrange,0.0
2026-01-15,2,C017KB6LEP7,U0929V6HD5H,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Running and Lifting at The Campus,0.0
2026-01-15,2,C017KB6LEP7,U0929V6HD5H,U0929V6HD5H,downrange,3,1stf,Kickflip,NONE,0.0,Running and Lifting at The Campus,0.0
2026-02-03,5,C017KB6LEP7,U092C571V3Q,U05FDSP0YD7,downrange,3,1stf,Peterbilt,Comet,0.0,Copay Manniversary F3 Naperville Icehouse,0.0
2026-02-03,5,C017KB6LEP7,U092C571V3Q,U092C571V3Q,downrange,3,1stf,Copay (F3 Naperville),NONE,0.0,Copay Manniversary F3 Naperville Icehouse,0.0
2026-02-03,5,C017KB6LEP7,U092C571V3Q,U092LRKGN2E,downrange,3,1stf,Pearl,Comet,0.0,Copay Manniversary F3 Naperville Icehouse,0.0
2026-01-12,2,C017KB6LEP7,U09LT8ATYUQ,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Pearls on a String at The Wood,0.0
2026-01-12,2,C017KB6LEP7,U09LT8ATYUQ,U09LT8ATYUQ,downrange,3,1stf,Toolbox,Unknown Team,<NA>,Pearls on a String at The Wood,0.0
2026-01-20,3,C017KB6LEP7,U09PQTWN83S,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,3 Rivers: Pearls on a String and a Double Dora,0.0
2026-01-20,3,C017KB6LEP7,U09PQTWN83S,U09PQTWN83S,downrange,3,1stf,PFG,Prancer,0.0,3 Rivers: Pearls on a String and a Double Dora,0.0
2026-01-05,1,C017KB6LEP7,U0A0KMVLWEP,U077RQMTNG3,downrange,3,1stf,Celine Dion,Rudolph,0.0,Backblast: Marinara’s  VQ at the Island,0.0
2026-01-05,1,C017KB6LEP7,U0A0KMVLWEP,U0A0KMVLWEP,downrange,3,1stf,Marinara,Rudolph,1.0,Backblast: Marinara’s  VQ at the Island,0.0
2026-01-21,3,C017KB6LEP7,U0A31RF4RLG,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,The wood Gondola VQ,0.0
2026-01-27,4,C017KB6LEP7,U0A31RF4RLG,U04U8EGCQS1,downrange,3,1stf,Manhole,Comet,0.0,Gondola VQ,0.0
2026-01-21,3,C017KB6LEP7,U0A31RF4RLG,U06GZE2D66R,downrange,3,1stf,Sparky,Dancer,0.0,The wood Gondola VQ,0.0
2026-01-27,4,C017KB6LEP7,U0A31RF4RLG,U06GZE2D66R,downrange,3,1stf,Sparky,Dancer,0.0,Gondola VQ,0.0
2026-01-21,3,C017KB6LEP7,U0A31RF4RLG,U0A31RF4RLG,downrange,3,1stf,Gondola,Unknown Team,<NA>,The wood Gondola VQ,0.0
2026-01-27,4,C017KB6LEP7,U0A31RF4RLG,U0A31RF4RLG,downrange,3,1stf,Gondola,Unknown Team,<NA>,Gondola VQ,0.0
2026-01-01,0,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,FNG New Year BC at BP,1.75
2026-01-02,0,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,DR F3 Indy South,0.0
2026-01-03,0,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,F3 Indy BC at Sesame Street,0.0
2026-01-09,1,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,DR run club at BP,0.0
2026-01-16,2,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,RC at BP,0.0
2026-01-23,3,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,DR RC at BP,0.0
2026-01-30,4,C017KB6LEP7,USLACKBOT,U016890PYHM,downrange,3,1stf,Bedpan,Donner,0.0,DR F3 Louisville @Pleasantville | Steve-O Q,0.0
2026-01-09,1,C017KB6LEP7,USLACKBOT,U016P7DMTGT,downrange,3,1stf,Boston Butt,Dancer,0.0,DR run club at BP,0.0
2026-01-16,2,C017KB6LEP7,USLACKBOT,U016P7DMTGT,downrange,3,1stf,Boston Butt,Dancer,0.0,RC at BP,0.0
2026-01-23,3,C017KB6LEP7,USLACKBOT,U016P7DMTGT,downrange,3,1stf,Boston Butt,Dancer,0.0,DR RC at BP,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U018098KAAC,downrange,3,1stf,Sparkler,Cupid,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U02KN9HUSE6,downrange,3,1stf,Soft Hands,Cupid,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-27,4,C017KB6LEP7,USLACKBOT,U02KN9HUSE6,downrange,3,1stf,Soft Hands,Cupid,0.0,Run club at the wood,0.0
2026-02-06,5,C017KB6LEP7,USLACKBOT,U02KN9HUSE6,downrange,3,1stf,Soft Hands,Cupid,0.0,3R Friday,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U03765UPB8C,downrange,3,1stf,Chum Bucket,Donner,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U03ESCYKTGR,downrange,3,1stf,Squidward,NONE,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U03H797905V,downrange,3,1stf,Millville,NONE,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U03SJESV9JR,downrange,3,1stf,BABYMOMMA,Dasher,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-02-06,5,C017KB6LEP7,USLACKBOT,U03T43SBJNA,downrange,3,1stf,Homer Simpson,Rudolph,0.0,3R Friday,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-27,4,C017KB6LEP7,USLACKBOT,U03TX17L7AQ,downrange,3,1stf,Foreclosure,Rudolph,0.0,Run club at the wood,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,U03U8N4P5G8,downrange,3,1stf,Flo,Prancer,0.0,SLT4 at The Wood Minus Dauber,0.0
2026-01-05,1,C017KB6LEP7,USLACKBOT,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Bootcamp at The Wood,0.0
2026-01-06,1,C017KB6LEP7,USLACKBOT,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,Leg Day at 3 Rivers,0.0
2026-02-06,5,C017KB6LEP7,USLACKBOT,U057QBF3TPW,downrange,3,1stf,Deja vu,NONE,0.0,3R Friday,0.0
2026-01-10,1,C017KB6LEP7,USLACKBOT,U05ULCL3806,downrange,3,1stf,Mr. Kotter,Donner,0.0,F3 Naperville Convergence at Knox Knolls,0.0
2026-01-24,3,C017KB6LEP7,USLACKBOT,U05ULCL3806,downrange,3,1stf,Mr. Kotter,Donner,0.0,Outlands Convergence,0.0
2026-01-01,0,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,FNG New Year BC at BP,1.75
2026-01-02,0,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,DR F3 Indy South,0.0
2026-01-03,0,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,F3 Indy BC at Sesame Street,0.0
2026-01-05,1,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,Bootcamp at The Wood,0.0
2026-01-06,1,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,Leg Day at 3 Rivers,0.0
2026-01-09,1,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,DR run club at BP,0.0
2026-01-10,1,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,F3 Naperville Convergence at Knox Knolls,0.0
2026-01-14,2,C017KB6LEP7,USLACKBOT,USLACKBOT,downrange,3,1stf,Slackbot,NONE,0.0,SLT4 at The Wood Minus Dauber,0.0
